question_id,raw_subject,raw_topic,canonical_subject,needs_review,rule
LogicalReasoning::16,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::17,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::18,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::19,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::20,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::21,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::22,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::23,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::24,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::25,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::26,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::27,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::28,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::29,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::30,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::31,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::32,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::33,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::34,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::35,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::36,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::37,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::38,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::39,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::40,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::41,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::42,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::43,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::44,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::45,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::46,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::47,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::48,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::49,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::50,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::51,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::52,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::53,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::54,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::55,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::56,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::57,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::58,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::59,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::60,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::61,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::62,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::63,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::64,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::65,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::66,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::67,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::68,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::69,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::70,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::71,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::72,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::73,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::74,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::75,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::76,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::77,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::78,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::79,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::80,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::81,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::82,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::83,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::84,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::85,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::86,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::87,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::88,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::89,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::90,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::91,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::92,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::93,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::94,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::95,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::96,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::97,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::98,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::99,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::100,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::101,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::102,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::103,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::104,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::105,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::106,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::107,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::108,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::109,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::110,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::111,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::112,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::113,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::114,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::115,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
LogicalReasoning::116,Quantitative Aptitude,Logical Reasoning,General Aptitude,False,already a topic inside General Aptitude (n=605)
